name	line	PID	field	robust	moswt	type	bmaj	bmin	vis	spw	thresh	velwid	viswid	TP	origMS	origspw	TODO	
N171	12CO21	2016.1.00203,2017.1.00681,2015.1.001962016.1.00063	['N171','N171','N171','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197']	1.5	T	12p7	1.5	1	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/','2017.1.00681.duval/B3_uid___A001_X12a3_X82c_multi_CO21/TM_X82e/uid___A002_Xce574d_X363c_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb5f503_X3754_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb62a5b_X5a8b_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb638bc_X4565_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8e115_X40ce_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8f857_X26a3_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8f857_X2fa1_targets_line.ms/']	['25','16','16','25','16','16','16','16','16','16']	0.01	0.4	0.33	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw17.cube.I.sd.hann.canon"				
N171	13CO21	2016.1.00203,2017.1.00681,2015.1.00196,2016.1.00063	['N171','N171','N171','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197','LMC0NT197']	1.5	T	12p7	1.5	1	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/','2017.1.00681.duval/B3_uid___A001_X12a3_X82c_multi_CO21/TM_X82e/uid___A002_Xce574d_X363c_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb5f503_X3754_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb62a5b_X5a8b_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_multi_CO21/TM_Xe1/uid___A002_Xb638bc_X4565_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8e115_X40ce_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8f857_X26a3_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_multi_CO21/7M_X6db/uid___A002_Xb8f857_X2fa1_targets_line.ms/']	['31','22','22','27','20','20','20','20','20','20']	0.01	0.4	0.33	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw23.cube.I.sd.canon"				
N171	C18O21	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['29','20','20']	0.01	0.2	0.16	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw21.cube.I.sd.canon"				
N171	H30a	2016.1.00203	N171	1.5	T	12p7	1.5	1.1	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['27','18','18']	0.01	3	2.5	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw19.cube.I.sd.canon"				
N171	cont1mm	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets.ms/']	['27:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,33:216GHz~216.9GHz;217.2GHz~218GHz','18:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,24:216GHz~216.9GHz;217.2GHz~218GHz','18:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,24:216GHz~216.9GHz;217.2GHz~218GHz']	0.0003	3	2.5	x				
N171	12CO10	2012.1.00641	cloud_197	1.5	T	12p7	2	1.8	['2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/TM_X102/uid___A002_X74fea5_X841_targets_line.ms/','2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/7M_X104/uid___A002_X74fea5_Xa54_targets_line.ms/','2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/7M_X104/uid___A002_X74fea5_Xc53_targets_line.ms/','2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/7M_X104/uid___A002_X75ab74_Xc7e_targets_line.ms/','2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/7M_X104/uid___A002_X7f18fb_X5a2_targets_line.ms/']	['17','16','16','16','16']	0.1	0.4	0.3	"2012.1.00641.sawada/B3_uid___A002_X6b0cc1_X101_N171_12CO10/TP_Xf4/uid___A001_X147_Xf4.s13_16.cloud_197_sci.spw17.cube.I.iter0.image.sd/"				
N171k	13CO10	2012.1.00603	['N171','N171','N171','N171','N171','N171']	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets_line.ms']	['17','16','16','16','16','17']	0.006	0.4	0.33	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TP_Xd4/N171_B3_TP.spw17.hann.canon"			beam too large	
N171k	C18O10	2012.1.00603	['N171','N171','N171','N171','N171','N171']	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets_line.ms']	['19','18','18','18','18','19']	0.006	0.4	0.33	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TP_Xd4/N171_B3_TP.spw19.hann.canon"			beam too large	
N171k	CS21	2012.1.00603	['N171','N171','N171','N171','N171','N171']	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets_line.ms']	['21','20','20','20','20','21']	0.006	0.4	0.33	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TP_Xd4/N171_B3_TP.spw21.hann.canon"			beam too large	
N171k	H40a	2012.1.00603	['N171','N171','N171','N171','N171','N171']	0.5	F	12p7	4	3.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets_line.ms']	['23','22','22','22','22','23']	0.006	1.5	1.4	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TP_Xd4/N171_B3_TP.spw23.canon"			beam too large	
N171k	SO3221	2012.1.00603	['N171','N171','N171','N171','N171','N171']	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets_line.ms']	['23','22','22','22','22','23']	0.006	1.5	1.4	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TP_Xd4/N171_B3_TP.spw23.canon"			beam too large	
N171k	cont3mm	2012.1.00603	['N171','N171','N171','N171','N171','N171']	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/TM_Xdc/uid___A002_X75d7ca_X166f_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75d7ca_X117e_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X4c6_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X75f169_X6fd_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9a9a13_Xada_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xdb_N171_13CO10/7M_Xde/uid___A002_X9aa6ef_X1e3_targets.ms']	['23:98GHz~98.8GHz;99.3GHz~100GHz','22:98GHz~98.8GHz;99.3GHz~100GHz','22:98GHz~98.8GHz;99.3GHz~100GHz','22:98GHz~98.8GHz;99.3GHz~100GHz','22:98GHz~98.8GHz;99.3GHz~100GHz','23:98GHz~98.8GHz;99.3GHz~100GHz']	0.0003	1.5	1.4	x				
N171k	12CO21	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['25','16','16']	0.01	0.2	0.16	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw17.cube.I.sd.hann.canon"				
N171k	13CO21	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['31','22','22']	0.01	0.2	0.16	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw23.cube.I.sd.canon"				
N171k	C18O21	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['29','20','20']	0.01	0.2	0.16	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw21.cube.I.sd.canon"				
N171k	H30a	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets_line.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets_line.ms/']	['27','18','18']	0.01	3	2.5	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TP_X8c5/uid___A001_X87c_X8c5.N171_sci.spw19.cube.I.sd.canon"				
N171k	cont1mm	2016.1.00203	N171	1.5	T	12p7	1.5	0.9	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/TM_X8bf/uid___A002_Xbf4033_X9d8_targets.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9c01c_X3517_targets.ms/','2016.1.00203.kawamura/B6_uid___A001_X87c_X8bd_N171_CO21/7M_X8c1/uid___A002_Xb9dfa4_X34e7_targets.ms/']	['27:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,33:216GHz~216.9GHz;217.2GHz~218GHz','18:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,24:216GHz~216.9GHz;217.2GHz~218GHz','18:230.7GHz~231.25GHz;231.35GHz~231.65GHz;231.75GHz~232.8GHz,24:216GHz~216.9GHz;217.2GHz~218GHz']	0.0003	3	2.5	x				
																		
N113	13CO10	2015.1.01388.S	N113	1.5	T	12	2.3	1.8	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms']	['27']	0.01	0.25	0.06	x			overcleaned, little bowls in image	
N113	CS21	2015.1.01388.S	N113	1.5	T	12	2.6	2	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms']	['31']	0.01	0.25	0.06	x			could add more from HCO+ MOUS	
N113	C18O10	2015.1.01388.S	N113	1.5	T	12	2.3	1.8	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms']	['25']	0.01	0.25	0.06	x				
N113	SO3221	2015.1.01388.S	N113	1.5	T	12	2.5	2	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms']	['29']	0.0025	3	2.9	x				
N113	H40a	2015.1.01388.S	N113	1.5	T	12	3	2.5	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms']	['29']	0.003	3	2.9	x				
N113x	cont3mm	2015.1.01388.S	N113	1.5	T	12	2.4	1.9	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets.ms']	['19,29:98.0GHz~98.9GHz;99.3GHz~99.9GHz']	2.00E-04	3	2.9	x			check weather. poor clean with bowls	
N113	cont3mm	2015.1.01388.S	['N113','N113','N113']	1.5	T	12	2.4	1.9	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets.ms','2015.1.01388.sewilo/B3_uid___A001_X2df_X127_HCOp10/TM_X128/uid___A002_Xb1e6b5_X62f_targets.ms','2015.1.01388.sewilo/B3_uid___A001_X2df_X127_HCOp10/TM_X128/uid___A002_Xb1e6b5_Xf34_targets.ms']	['19,29:98.0GHz~98.9GHz;99.3GHz~99.9GHz','35:98.0GHz~98.9GHz;99.3GHz~99.9GHz','35:98.0GHz~98.9GHz;99.3GHz~99.9GHz']	2.00E-04	3	2.9	x			CM07 has high phase rms and phase outliers in 13CO dataset	
N113b	13CO10	2015.1.01388.S,2015.1.00196.S	['N113','LMC2N113','LMC2N113','LMC2N113','LMC2N113','LMC2N113','LMC2N113','LMC2N113','LMC2N113']	1.5	T	12p7	3	2.5	['2015.1.01388.sewilo/B3_uid___A001_X2df_X122_13CO10/TM_X124/uid___A002_Xb020f7_X12a_targets_line.ms','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb25e1a_X10462_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb28642_X6fe_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb28642_X7852_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb41687_X623a_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb41687_X6b8d_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb4264b_X4a72_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb4264b_X5504_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/7M_Xf5/uid___A002_Xb4264b_X5f3d_targets_line.ms/']	['27','16','16','16','16','16','16','16','16']	0.01	0.4	0.36	"2015.1.00196.duval/B3_uid___A001_X33e_Xf1_lmc_13CO10/TP_N113_Xa5/LMC2N113.spw17.I.sd.canon"			flux lower ? in a few chans test anyway	
N113	12CO10	2015.1.00196.S	LMC2N113	1.5	T	12p7	2.2	1.7	['2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/TM_X107/uid___A002_Xb0ebd1_X5a24_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/7M_X109/uid___A002_Xb7f042_Xa129_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/7M_X109/uid___A002_Xb80c59_X3c05_targets_line.ms/']	['22','15','15']	0.02	0.25	0.06	"2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/TP_N113_Xad/member.uid___A001_X340_Xad.LMC2N113.spw16.I.sd.hann.canon.trim"			clean deeper if possible	
N113	13CO21	2015.1.01388.S	N113	2	T	12p7	1.2	0.8	['2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb05734_X1cb_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb4655b_X21dd_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/7M_N113_CO21_X120/2015.1.01388.S_2025_04_14T15_34_16.025/N113_X120_13CO21.ms/']	['31','31','']		0.25	0.06	"apex_N113/LMC-N113_13CO21_9x9.hdr.fits"	"2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TP_N113_X9d/LMC2N113.spw21.I.sd.canon"		feather duval tp	
N113	12CO21	2015.1.01388.S	N113	2	T	12p7	1.1	0.7	['2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb05734_X1cb_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb4655b_X21dd_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/7M_N113_CO21_X120/2015.1.01388.S_2025_04_14T15_34_16.025/N113_X120_12CO21.ms/']	['25','25','']	0.01	0.25	0.06	"apex_N113/LMC-N113_CO21_9x9.hdr.fits"	"2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TP_N113_X9d/LMC2N113.spw17.I.sd.canon"		Overcleaned, increase threshold + don't clean on edges + change velocity width to 215 to 260	
N113	C18O21	2015.1.01388.S	N113	2	T	12p7	1.2	0.8	['2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb05734_X1cb_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb4655b_X21dd_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/7M_N113_CO21_X120/2015.1.01388.S_2025_04_14T15_34_16.025/N113_X120_C18O21.ms/']	['29','29','']	0.01	0.25	0.06	x	"2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TP_N113_X9d/LMC2N113.spw23.I.sd.canon"			
N113	H30a	2015.1.01388.S	N113	2	T	12p7	1.1	0.7	['2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb05734_X1cb_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb4655b_X21dd_line.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/7M_N113_CO21_X120/2015.1.01388.S_2025_04_14T15_34_16.025/N113_X120_H30a.ms/']	['27','27','']	0.002	3	2.5	x				
N113	cont1mm	2015.1.01388.S	N113	2	T	12p7	1.2	0.7	['2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb05734_X1cb_cont.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/TM_N113_CO21_X11e/2015.1.01388.S_2022_06_17T14_26_48.287/uid___A002_Xb4655b_X21dd_cont.ms/','2015.1.01388.sewilo/B6_uid___A001_X2df_X11c_N113_CO21/7M_N113_CO21_X120/2015.1.01388.S_2025_04_14T15_34_16.025/N113_X120_cont.ms/']	["27:230.75GHz~231GHz;231.1GHz~231.65GHz;231.8GHz~232.7GHz,33:216GHz~216.85GHz;217.1GHz~217.9GHz","27:230.75GHz~231GHz;231.1GHz~231.65GHz;231.8GHz~232.7GHz,33:216GHz~216.85GHz;217.1GHz~217.9GHz",""]	2.00E-04	3	2.5	x			check weather, but looks overcleaned with bowls	
